date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:44	40325/40325	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:44%20GMT	https://snook.ca/archives/snooksurvey/to_link_or_not	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/snooksurvey/to_link_or_not.html	(from https://snook.ca/archives/)
18:04:44	10152/10152	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:44%20GMT	https://snook.ca/archives/snooksurvey/element_attributes_recap	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/snooksurvey/element_attributes_recap.html	(from https://snook.ca/archives/)
18:04:44	30438/30438	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:45%20GMT	https://snook.ca/archives/content_management_systems/mt_4_beta_closerlook	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/content_management_systems/mt_4_beta_closerlook.html	(from https://snook.ca/archives/)
18:04:44	15967/15967	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:45%20GMT	https://snook.ca/archives/quick_links/mt_4_beta_released	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/quick_links/mt_4_beta_released.html	(from https://snook.ca/archives/)
18:04:45	29391/29391	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:45%20GMT	https://snook.ca/archives/javascript/toggler_v01	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/javascript/toggler_v01.html	(from https://snook.ca/archives/)
18:04:45	12596/12596	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:45%20GMT	https://snook.ca/archives/javascript/firebug_profiling_bug	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/javascript/firebug_profiling_bug.html	(from https://snook.ca/archives/)
18:04:45	16106/16106	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:45%20GMT	https://snook.ca/archives/other/untapped_power_of_galleries	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/other/untapped_power_of_galleries.html	(from https://snook.ca/archives/)
18:04:45	36600/36600	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:46%20GMT	https://snook.ca/archives/personal/why_i_left_9rules	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/personal/why_i_left_9rules.html	(from https://snook.ca/archives/)
18:04:46	13261/13261	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:46%20GMT	https://snook.ca/archives/opinion/telling_your_side	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/opinion/telling_your_side.html	(from https://snook.ca/archives/)
18:04:46	33488/33488	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:46%20GMT	https://snook.ca/archives/snooksurvey/element_attributes_in_javascript	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/snooksurvey/element_attributes_in_javascript.html	(from https://snook.ca/archives/)
18:04:46	27488/27488	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:46%20GMT	https://snook.ca/archives/conferences/want_to_be_a_speaker	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/conferences/want_to_be_a_speaker.html	(from https://snook.ca/archives/)
18:04:46	11419/11419	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:47%20GMT	https://snook.ca/archives/quick_links/quick_link_anonymous_functions	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/quick_links/quick_link_anonymous_functions.html	(from https://snook.ca/archives/)
18:04:46	54911/54911	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:47%20GMT	https://snook.ca/archives/design/v8_supercharger	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/design/v8_supercharger.html	(from https://snook.ca/archives/)
18:04:47	27702/27702	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:47%20GMT	https://snook.ca/archives/business/running_own_advertising	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/business/running_own_advertising.html	(from https://snook.ca/archives/)
18:04:47	28104/28104	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:47%20GMT	https://snook.ca/archives/javascript/managing_style_and_state	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/javascript/managing_style_and_state.html	(from https://snook.ca/archives/)
18:04:47	20696/20696	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2022:04:47%20GMT	https://snook.ca/archives/business/tracking_project_profit	C:/Users/bryan/Downloads/https___snook.ca_/snook.ca/archives/business/tracking_project_profit.html	(from https://snook.ca/archives/)
